Year,City,Sport,Athlete,Country,Gender,Event,Medal,,
2010,Vancouver,Skiing,"WILSON, Bryon",USA,Men,Moguls,Bronze,,
2010,Vancouver,Skiing,"BAHRKE, Shannon",USA,Women,Moguls,Bronze,,
2010,Vancouver,Skiing,"LAGO, Scott",USA,Men,Half-Pipe,Bronze,,
2010,Vancouver,Skiing,"CLARK, Kelly",USA,Women,Half-Pipe,Bronze,,
2014,Sochi,Skiing,"LASSILA, Lydia",AUS,Women,Aerials,Bronze,,
2014,Sochi,Biathlon,"EDER, Simon",AUT,Men,4X7.5KM Relay,Bronze,,
2014,Sochi,Biathlon,"LANDERTINGER, Dominik",AUT,Men,4X7.5KM Relay,Bronze,,
2014,Sochi,Biathlon,"MESOTITSCH, Daniel",AUT,Men,4X7.5KM Relay,Bronze,,
2014,Sochi,Biathlon,"SUMANN, Christoph",AUT,Men,4X7.5KM Relay,Bronze,,
2014,Sochi,Skiing,"ZETTEL, Kathrin",AUT,Women,Slalom,Bronze,,
2014,Sochi,Skiing,"HOSP, Nicole",AUT,Women,Super-G,Bronze,,
2014,Sochi,Skiing,"BIELER, Christoph",AUT,Men,"Team, 4X5 KM",Bronze,,
2014,Sochi,Skiing,"GRUBER, Bernhard",AUT,Men,"Team, 4X5 KM",Bronze,,
2014,Sochi,Skiing,"KLAPFER, Lukas",AUT,Men,"Team, 4X5 KM",Bronze,,
2014,Sochi,Skiing,"STECHER, Mario",AUT,Men,"Team, 4X5 KM",Bronze,,
2014,Sochi,Skiing,"KARL, Benjamin",AUT,Men,Parallel Slalom,Bronze,,
2014,Sochi,Biathlon,"SKARDINO, Nadezhda",BLR,Women,15KM,Bronze,,
2014,Sochi,Skating,"COURNOYER, Charle",CAN,Men,500M,Bronze,,
2014,Sochi,Skating,"MORRISON, Denny",CAN,Men,1500M,Bronze,,
2014,Sochi,Skiing,"HUDEC, Jan",CAN,Men,Super-G,Bronze,,
2014,Sochi,Skiing,"LAMARRE, Kim",CAN,Women,Ski Slopestyle,Bronze,,
2014,Sochi,Skiing,"MCMORRIS, Mark",CAN,Men,Slopestyle,Bronze,,
2014,Sochi,Skating,"CHEN, Dequan",CHN,Men,5000M Relay,Bronze,,
2014,Sochi,Skating,"HAN, Tianyu",CHN,Men,5000M Relay,Bronze,,
2014,Sochi,Skating,"LIANG, Wenhao",CHN,Men,5000M Relay,Bronze,,
2014,Sochi,Skating,"SHI, Jingnan",CHN,Men,5000M Relay,Bronze,,
2014,Sochi,Skating,"WU, Dajing",CHN,Men,5000M Relay,Bronze,,
2014,Sochi,Skiing,"JIA, Zongyang",CHN,Men,Aerials,Bronze,,
2014,Sochi,Biathlon,"SOUKUP, Jaroslav",CZE,Men,10KM,Bronze,,
2014,Sochi,Biathlon,"MORAVEC, Ondrej",CZE,Men,15KM Mass Start,Bronze,,
2014,Sochi,Ice Hockey,"AALTONEN, Juhamatti",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"BARKOV, Aleksander",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"GRANLUND, Mikael",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"HIETANEN, Juuso",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"IMMONEN, Jarkko",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"JOKINEN, Jussi",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"JOKINEN, Olli",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"KOMAROV, Leo",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"KONTIOLA, Petri",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"KORPIKOSKI, Lauri",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"KUKKONEN, Lasse",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"LEHTERA, Jori",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"LEHTONEN, Kari",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"LEPISTO, Sami",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"MAATTA, Olli",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"NIEMI, Antti",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"PIHLSTROM, Antti",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"RASK, Tuukka",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"RUUTU, Tuomo",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"SALMINEN, Sakari",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"SALO, Sami",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"SELANNE, Teemu",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"TIMONEN, Kimmo",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"VAANANEN, Ossi",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"VATANEN, Sami",FIN,Men,Ice Hockey,Bronze,,
2014,Sochi,Biathlon,"BEATRIX, Jean Guillaume",FRA,Men,12.5Km Pursuit,Bronze,,
2014,Sochi,Skiing,"PINTURAULT, Alexis",FRA,Men,Giant Slalom,Bronze,,
2014,Sochi,Skiing,"DUVILLARD, Robin",FRA,Men,4X10KM Relay,Bronze,,
2014,Sochi,Skiing,"GAILLARD, Jean Marc",FRA,Men,4X10KM Relay,Bronze,,
2014,Sochi,Skiing,"MANIFICAT, Maurice",FRA,Men,4X10KM Relay,Bronze,,
2014,Sochi,Skiing,"PERRILLAT BOITEUX, Ivan",FRA,Men,4X10KM Relay,Bronze,,
2014,Sochi,Skiing,"MIDOL, Jonathan",FRA,Men,Ski Cross,Bronze,,
2014,Sochi,Skiing,"ROLLAND, Kevin",FRA,Men,Ski Halfpipe,Bronze,,
2014,Sochi,Skiing,"MATTEL, Coline",FRA,Women,K90 Individual,Bronze,,
2014,Sochi,Skiing,"TRESPEUCH, Chloe",FRA,Women,Snowboard Cross,Bronze,,
2014,Sochi,Curling,"ADAMS, Vicki",GBR,Women,Curling,Bronze,,
2014,Sochi,Curling,"GRAY, Lauren",GBR,Women,Curling,Bronze,,
2014,Sochi,Curling,"HAMILTON, Claire",GBR,Women,Curling,Bronze,,
2014,Sochi,Curling,"MUIRHEAD, Eve",GBR,Women,Curling,Bronze,,
2014,Sochi,Curling,"SLOAN, Anna",GBR,Women,Curling,Bronze,,
2014,Sochi,Skiing,"JONES, Jenny",GBR,Women,Slopestyle,Bronze,,
2014,Sochi,Skating,"SZOLKOWY, Robin",GER,Men,Pairs,Bronze,,
2014,Sochi,Skating,"SAVCHENKO, Aliona",GER,Women,Pairs,Bronze,,
2014,Sochi,Skiing,"REBENSBURG, Viktoria",GER,Women,Giant Slalom,Bronze,,
2014,Sochi,Skiing,"BOEHLER, Stefanie",GER,Women,4X5KM Relay,Bronze,,
2014,Sochi,Skiing,"FESSEL, Nicole",GER,Women,4X5KM Relay,Bronze,,
2014,Sochi,Skiing,"HERRMANN, Denise",GER,Women,4X5KM Relay,Bronze,,
2014,Sochi,Skiing,"NYSTAD, Claudia",GER,Women,4X5KM Relay,Bronze,,
2014,Sochi,Skiing,"RIESSLE, Fabian",GER,Men,Sprint K120,Bronze,,
2014,Sochi,Skiing,"KOBER, Amelie",GER,Women,Parallel Slalom,Bronze,,
2014,Sochi,Biathlon,"HOFER, Lukas",ITA,Men,Relay Mix,Bronze,,
2014,Sochi,Biathlon,"WINDISCH, Dominik",ITA,Men,Relay Mix,Bronze,,
2014,Sochi,Biathlon,"OBERHOFER, Karin",ITA,Women,Relay Mix,Bronze,,
2014,Sochi,Biathlon,"WIERER, Dorothea",ITA,Women,Relay Mix,Bronze,,
2014,Sochi,Luge,"ZOEGGELER, Armin",ITA,Men,Singles,Bronze,,
2014,Sochi,Skating,"KOSTNER, Carolina",ITA,Women,Individual,Bronze,,
2014,Sochi,Skating,"FONTANA, Arianna",ITA,Women,1500M,Bronze,,
2014,Sochi,Skating,"FONTANA, Arianna",ITA,Women,3000M Relay,Bronze,,
2014,Sochi,Skating,"PERETTI, Lucia",ITA,Women,3000M Relay,Bronze,,
2014,Sochi,Skating,"VALCEPINA, Martina",ITA,Women,3000M Relay,Bronze,,
2014,Sochi,Skating,"VIVIANI, Elena",ITA,Women,3000M Relay,Bronze,,
2014,Sochi,Skiing,"INNERHOFER, Christof",ITA,Men,Super Combined,Bronze,,
2014,Sochi,Skiing,"ONOZUKA, Ayana",JPN,Women,Ski Halfpipe,Bronze,,
2014,Sochi,Skiing,"ITO, Daiki",JPN,Men,Teams,Bronze,,
2014,Sochi,Skiing,"KASAI, Noriaki",JPN,Men,Teams,Bronze,,
2014,Sochi,Skiing,"SHIMIZU, Reruhi",JPN,Men,Teams,Bronze,,
2014,Sochi,Skiing,"TAKEUCHI, Taku",JPN,Men,Teams,Bronze,,
2014,Sochi,Skiing,"HIRAOKA, Taku",JPN,Men,Half-Pipe,Bronze,,
2014,Sochi,Skating,"TEN, Denis",KAZ,Men,Individual,Bronze,,
2014,Sochi,Skating,"SHIM, Suk Hee",KOR,Women,1000M,Bronze,,
2014,Sochi,Skating,"PARK, Seung-Hi",KOR,Women,500M,Bronze,,
2014,Sochi,Luge,"SICS, Andris",LAT,Men,Doubles,Bronze,,
2014,Sochi,Luge,"SICS, Juris",LAT,Men,Doubles,Bronze,,
2014,Sochi,Luge,"RUBENIS, Martins",LAT,Men,Mixed Relay,Bronze,,
2014,Sochi,Luge,"SICS, Andris",LAT,Men,Mixed Relay,Bronze,,
2014,Sochi,Luge,"SICS, Juris",LAT,Men,Mixed Relay,Bronze,,
2014,Sochi,Luge,"TIRUMA, Eliza",LAT,Women,Mixed Relay,Bronze,,
2014,Sochi,Skating,"KNEGT, Sjinkie",NED,Men,1000M,Bronze,,
2014,Sochi,Skating,"DE JONG, Bob",NED,Men,10000M,Bronze,,
2014,Sochi,Skating,"MULDER, Michel",NED,Men,1000M,Bronze,,
2014,Sochi,Skating,"BERGSMA, Jorrit",NED,Men,5000M,Bronze,,
2014,Sochi,Skating,"MULDER, Ronald",NED,Men,500M,Bronze,,
2014,Sochi,Skating,"BOER, Margot",NED,Women,1000M,Bronze,,
2014,Sochi,Skating,"van BEEK, Lotte",NED,Women,1500M,Bronze,,
2014,Sochi,Skating,"KLEIBEUKER, Carien",NED,Women,5000M,Bronze,,
2014,Sochi,Skating,"BOER, Margot",NED,Women,500M,Bronze,,
2014,Sochi,Biathlon,"ECKHOFF, Tiril",NOR,Women,12.5KM Mass Start,Bronze,,
2014,Sochi,Biathlon,"BERGER, Tora",NOR,Women,4X6KM Relay,Bronze,,
2014,Sochi,Biathlon,"ECKHOFF, Tiril",NOR,Women,4X6KM Relay,Bronze,,
2014,Sochi,Biathlon,"FLATLAND, Ann Kristin Aafedt",NOR,Women,4X6KM Relay,Bronze,,
2014,Sochi,Biathlon,"HORN, Fanny Welle-Strand",NOR,Women,4X6KM Relay,Bronze,,
2014,Sochi,Skiing,"JANSRUD, Kjetil",NOR,Men,Downhill,Bronze,,
2014,Sochi,Skiing,"KRISTOFFERSEN, Henrik",NOR,Men,Slalom,Bronze,,
2014,Sochi,Skiing,"SUNDBY, Martin Johnsrud",NOR,Men,Combined 15+15K,Bronze,,
2014,Sochi,Skiing,"JOHAUG, Therese",NOR,Women,10KM,Bronze,,
2014,Sochi,Skiing,"STEIRA, Kristin Stoermer",NOR,Women,30KM,Bronze,,
2014,Sochi,Skiing,"WENG, Heidi",NOR,Women,Combined7.5+7.5,Bronze,,
2014,Sochi,Skiing,"KROG, Magnus",NOR,Men,Ind. K90 (70M),Bronze,,
2014,Sochi,Skiing,"BARDAL, Anders",NOR,Men,Normal Hill,Bronze,,
2014,Sochi,Skating,"BRODKA, Zbigniew",POL,Men,Team Pursuit,Bronze,,
2014,Sochi,Skating,"NIEDZWIEDZKI, Konrad",POL,Men,Team Pursuit,Bronze,,
2014,Sochi,Skating,"SZYMANSKI, Jan",POL,Men,Team Pursuit,Bronze,,
2014,Sochi,Biathlon,"GARANICHEV, Evgeniy",RUS,Men,20KM,Bronze,,
2014,Sochi,Bobsleigh,"NIKITINA, Elena",RUS,Women,Individual,Bronze,,
2014,Sochi,Skating,"KATSALAPOV, Nikita",RUS,Men,Ice Dancing,Bronze,,
2014,Sochi,Skating,"ILINYKH, Elena",RUS,Women,Ice Dancing,Bronze,,
2014,Sochi,Skating,"AN, Victor",RUS,Men,1500M,Bronze,,
2014,Sochi,Skating,"GRAF, Olga",RUS,Women,3000M,Bronze,,
2014,Sochi,Skating,"GRAF, Olga",RUS,Women,Team Pursuit,Bronze,,
2014,Sochi,Skating,"LOBYSHEVA, Yekaterina",RUS,Women,Team Pursuit,Bronze,,
2014,Sochi,Skating,"SHIKHOVA, Yekaterina",RUS,Women,Team Pursuit,Bronze,,
2014,Sochi,Skating,"SKOKOVA, Yuliya",RUS,Women,Team Pursuit,Bronze,,
2014,Sochi,Skiing,"CHERNOUSOV, Ilia",RUS,Men,50KM,Bronze,,
2014,Sochi,Skiing,"SMYSHLYAEV, Alexandr",RUS,Men,Moguls,Bronze,,
2014,Sochi,Skiing,"ZAVARZINA, Alena",RUS,Women,Giant Parall.S.,Bronze,,
2014,Sochi,Biathlon,"GREGORIN, Teja",SLO,Women,10KM Pursuit,Bronze,,
2014,Sochi,Skiing,"FABJAN, Vesna",SLO,Women,Sprint 1.5KM,Bronze,,
2014,Sochi,Skiing,"PREVC, Peter",SLO,Men,Large Hill,Bronze,,
2014,Sochi,Skiing,"KOSIR, Zan",SLO,Men,Giant Parall.S.,Bronze,,
2014,Sochi,Ice Hockey,"ALDER, Janine",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"ALTMANN, Livia",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"ANTHAMATTEN, Sophie",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"BENZ, Laura",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"BENZ, Sara",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"BULLO, Nicole",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"EGGIMANN, Romy",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"FORSTER, Sarah",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"FRAUTSCHI, Angela",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"LUTZ, Jessica",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"MARTY, Julia",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"MARTY, Stefanie",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"MULLER, Alina",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"NABHOLZ, Katrin",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"RASELLI, Evelina",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"SCHELLING, Florence",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"STAENZ, Phoebe",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"STALDER, Lara",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"STIEFEL, Anja",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"THALMANN, Sandra",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Ice Hockey,"WAIDACHER, Nina",SUI,Women,Ice Hockey,Bronze,,
2014,Sochi,Skiing,"GUT, Lara",SUI,Women,Downhill,Bronze,,
2014,Sochi,Curling,"EDIN, Niklas",SWE,Men,Curling,Bronze,,
2014,Sochi,Curling,"ERIKSSON, Oskar",SWE,Men,Curling,Bronze,,
2014,Sochi,Curling,"KJAELL, Viktor",SWE,Men,Curling,Bronze,,
2014,Sochi,Curling,"KRAUPP, Sebastian",SWE,Men,Curling,Bronze,,
2014,Sochi,Curling,"LINDBERG, Fredrik",SWE,Men,Curling,Bronze,,
2014,Sochi,Skiing,"RICHARDSSON, Daniel",SWE,Men,15KM,Bronze,,
2014,Sochi,Skiing,"JOENSSON, Emil",SWE,Men,Sprint 1.5KM,Bronze,,
2014,Sochi,Skiing,"JOENSSON, Emil",SWE,Men,Team Sprint,Bronze,,
2014,Sochi,Skiing,"PETERSON, Teodor",SWE,Men,Team Sprint,Bronze,,
2014,Sochi,Skiing,"INGEMARSDOTTER, Ida",SWE,Women,Team Sprint,Bronze,,
2014,Sochi,Skiing,"NILSSON, Stina",SWE,Women,Team Sprint,Bronze,,
2014,Sochi,Skiing,"HOLMLUND, Anna",SWE,Women,Ski Cross,Bronze,,
2014,Sochi,Biathlon,"SEMERENKO, Vita",UKR,Women,7.5KM,Bronze,,
2014,Sochi,Bobsleigh,"FOGT, Christopher",USA,Men,Four-Man,Bronze,,
2014,Sochi,Bobsleigh,"HOLCOMB, Steven",USA,Men,Four-Man,Bronze,,
2014,Sochi,Bobsleigh,"LANGTON, Steven",USA,Men,Four-Man,Bronze,,
2014,Sochi,Bobsleigh,"TOMASEVICZ, Curtis",USA,Men,Four-Man,Bronze,,
2014,Sochi,Bobsleigh,"HOLCOMB, Steven",USA,Men,Two-Man,Bronze,,
2014,Sochi,Bobsleigh,"LANGTON, Steven",USA,Men,Two-Man,Bronze,,
2014,Sochi,Bobsleigh,"EVANS, Aja",USA,Women,Two-Woman,Bronze,,
2014,Sochi,Bobsleigh,"GREUBEL, Jamie",USA,Women,Two-Woman,Bronze,,
2014,Sochi,Bobsleigh,"ANTOINE, Matthew",USA,Men,Individual,Bronze,,
2014,Sochi,Luge,"HAMLIN, Erin",USA,Women,Singles,Bronze,,
2014,Sochi,Skating,"ABBOTT, Jeremy",USA,Men,Team,Bronze,,
2014,Sochi,Skating,"BROWN, Jason",USA,Men,Team,Bronze,,
2014,Sochi,Skating,"SHNAPIR, Simon",USA,Men,Team,Bronze,,
2014,Sochi,Skating,"WHITE, Charlie",USA,Men,Team,Bronze,,
2014,Sochi,Skating,"CASTELLI, Marissa",USA,Women,Team,Bronze,,
2014,Sochi,Skating,"DAVIS, Meryl",USA,Women,Team,Bronze,,
2014,Sochi,Skating,"WAGNER, Ashley",USA,Women,Team,Bronze,,
2014,Sochi,Skiing,"MILLER, Bode",USA,Men,Super-G,Bronze,,
2014,Sochi,Skiing,"MANCUSO, Julia",USA,Women,Super Combined,Bronze,,
2014,Sochi,Skiing,"GOEPPER, Nicholas",USA,Men,Ski Slopestyle,Bronze,,
2014,Sochi,Skiing,"KEARNEY, Hannah",USA,Women,Moguls,Bronze,,
2014,Sochi,Skiing,"DEIBOLD, Alex",USA,Men,Snowboard Cross,Bronze,,
2014,Sochi,Skiing,"CLARK, Kelly",USA,Women,Half-Pipe,Bronze,,
