Year,City,Sport,Athlete,Country,Gender,Event,Medal,,
2014,Sochi,Skating,"OSMOND, Kaetlyn",CAN,Women,Team,Silver,,
2014,Sochi,Skating,"VIRTUE, Tessa",CAN,Women,Team,Silver,,
2014,Sochi,Skating,"DROLET, Marie-Eve",CAN,Women,3000M Relay,Silver,,
2014,Sochi,Skating,"HEWITT, Jessica",CAN,Women,3000M Relay,Silver,,
2014,Sochi,Skating,"MALTAIS, Valerie",CAN,Women,3000M Relay,Silver,,
2014,Sochi,Skating,"ST-GELAIS, Marianne",CAN,Women,3000M Relay,Silver,,
2014,Sochi,Skating,"MORRISON, Denny",CAN,Men,1000M,Silver,,
2014,Sochi,Skiing,"KINGSBURY, Mikael",CAN,Men,Moguls,Silver,,
2014,Sochi,Skiing,"RIDDLE, Mike",CAN,Men,Ski Halfpipe,Silver,,
2014,Sochi,Skiing,"DUFOUR-LAPOINTE, Chloe",CAN,Women,Moguls,Silver,,
2014,Sochi,Skiing,"SERWA, Kelsey",CAN,Women,Ski Cross,Silver,,
2014,Sochi,Skiing,"MALTAIS, Dominique",CAN,Women,Snowboard Cross,Silver,,
2014,Sochi,Skating,"HAN, Tianyu",CHN,Men,1500M,Silver,,
2014,Sochi,Skating,"WU, Dajing",CHN,Men,500M,Silver,,
2014,Sochi,Skating,"FAN, Kexin",CHN,Women,1000M,Silver,,
2014,Sochi,Skiing,"XU, Mengtao",CHN,Women,Aerials,Silver,,
2014,Sochi,Skiing,"KOSTELIC, Ivica",CRO,Men,Super Combined,Silver,,
2014,Sochi,Biathlon,"MORAVEC, Ondrej",CZE,Men,12.5Km Pursuit,Silver,,
2014,Sochi,Biathlon,"MORAVEC, Ondrej",CZE,Men,Relay Mix,Silver,,
2014,Sochi,Biathlon,"SOUKUP, Jaroslav",CZE,Men,Relay Mix,Silver,,
2014,Sochi,Biathlon,"SOUKALOVA, Gabriela",CZE,Women,12.5KM Mass Start,Silver,,
2014,Sochi,Biathlon,"SOUKALOVA, Gabriela",CZE,Women,Relay Mix,Silver,,
2014,Sochi,Biathlon,"VITKOVA, Veronika",CZE,Women,Relay Mix,Silver,,
2014,Sochi,Skating,"SABLIKOVA, Martina",CZE,Women,3000M,Silver,,
2014,Sochi,Skiing,"KYLLOENEN, Anne",FIN,Women,4X5KM Relay,Silver,,
2014,Sochi,Skiing,"LAHTEENMAKI, Krista",FIN,Women,4X5KM Relay,Silver,,
2014,Sochi,Skiing,"NISKANEN, Kerttu",FIN,Women,4X5KM Relay,Silver,,
2014,Sochi,Skiing,"SAARINEN, Aino-Kaisa",FIN,Women,4X5KM Relay,Silver,,
2014,Sochi,Skiing,"NISKANEN, Kerttu",FIN,Women,Team Sprint,Silver,,
2014,Sochi,Skiing,"SAARINEN, Aino-Kaisa",FIN,Women,Team Sprint,Silver,,
2014,Sochi,Skiing,"RUKAJARVI, Enni",FIN,Women,Slopestyle,Silver,,
2014,Sochi,Biathlon,"FOURCADE, Martin",FRA,Men,15KM Mass Start,Silver,,
2014,Sochi,Skiing,"MISSILLIER, Steve",FRA,Men,Giant Slalom,Silver,,
2014,Sochi,Skiing,"BOVOLENTA, Arnaud",FRA,Men,Ski Cross,Silver,,
2014,Sochi,Skiing,"MARTINOD, Marie",FRA,Women,Ski Halfpipe,Silver,,
2014,Sochi,Curling,"ANDREWS, Scott",GBR,Men,Curling,Silver,,
2014,Sochi,Curling,"BREWSTER, Tom",GBR,Men,Curling,Silver,,
2014,Sochi,Curling,"DRUMMOND, Greg",GBR,Men,Curling,Silver,,
2014,Sochi,Curling,"GOODFELLOW, Michael",GBR,Men,Curling,Silver,,
2014,Sochi,Curling,"MURDOCH, David",GBR,Men,Curling,Silver,,
2014,Sochi,Biathlon,"LESSER, Erik",GER,Men,20KM,Silver,,
2014,Sochi,Biathlon,"BOEHM, Daniel",GER,Men,4X7.5KM Relay,Silver,,
2014,Sochi,Biathlon,"LESSER, Erik",GER,Men,4X7.5KM Relay,Silver,,
2014,Sochi,Biathlon,"PEIFFER, Arnd",GER,Men,4X7.5KM Relay,Silver,,
2014,Sochi,Biathlon,"SCHEMPP, Simon",GER,Men,4X7.5KM Relay,Silver,,
2014,Sochi,Luge,"HUEFNER, Tatjana",GER,Women,Singles,Silver,,
2014,Sochi,Skiing,"HOEFL-RIESCH, Maria",GER,Women,Super-G,Silver,,
2014,Sochi,Skiing,"FRENZEL, Eric",GER,Men,"Team, 4X5 KM",Silver,,
2014,Sochi,Skiing,"KIRCHEISEN, Bjoern",GER,Men,"Team, 4X5 KM",Silver,,
2014,Sochi,Skiing,"RIESSLE, Fabian",GER,Men,"Team, 4X5 KM",Silver,,
2014,Sochi,Skiing,"RYDZEK, Johannes",GER,Men,"Team, 4X5 KM",Silver,,
2014,Sochi,Skiing,"KARSTENS, Anke",GER,Women,Parallel Slalom,Silver,,
2014,Sochi,Skating,"FONTANA, Arianna",ITA,Women,500M,Silver,,
2014,Sochi,Skiing,"INNERHOFER, Christof",ITA,Men,Downhill,Silver,,
2014,Sochi,Skiing,"WATABE, Akito",JPN,Men,Ind. K90 (70M),Silver,,
2014,Sochi,Skiing,"KASAI, Noriaki",JPN,Men,Large Hill,Silver,,
2014,Sochi,Skiing,"HIRANO, Ayumu",JPN,Men,Half-Pipe,Silver,,
2014,Sochi,Skiing,"TAKEUCHI, Tomoka",JPN,Women,Giant Parall.S.,Silver,,
2014,Sochi,Skating,"KIM, Yuna",KOR,Women,Individual,Silver,,
2014,Sochi,Skating,"SHIM, Suk Hee",KOR,Women,1500M,Silver,,
2014,Sochi,Skating,"JOO, Hyong Jun",KOR,Men,Team Pursuit,Silver,,
2014,Sochi,Skating,"KIM, Cheol Min",KOR,Men,Team Pursuit,Silver,,
2014,Sochi,Skating,"LEE, Seung Hoon",KOR,Men,Team Pursuit,Silver,,
2014,Sochi,Bobsleigh,"DREISKENS, Daumants",LAT,Men,Four-Man,Silver,,
2014,Sochi,Bobsleigh,"MELBARDIS, Oskars",LAT,Men,Four-Man,Silver,,
2014,Sochi,Bobsleigh,"STRENGA, Janis",LAT,Men,Four-Man,Silver,,
2014,Sochi,Bobsleigh,"VILKASTE, Arvis",LAT,Men,Four-Man,Silver,,
2014,Sochi,Bobsleigh,"DUKURS, Martins",LAT,Men,Individual,Silver,,
2014,Sochi,Skating,"KRAMER, Sven",NED,Men,10000M,Silver,,
2014,Sochi,Skating,"VERWEIJ, Koen",NED,Men,1500M,Silver,,
2014,Sochi,Skating,"BLOKHUIJSEN, Jan",NED,Men,5000M,Silver,,
2014,Sochi,Skating,"SMEEKENS, Jan",NED,Men,500M,Silver,,
2014,Sochi,Skating,"WeeST, Ireen",NED,Women,1000M,Silver,,
2014,Sochi,Skating,"WeeST, Ireen",NED,Women,1500M,Silver,,
2014,Sochi,Skating,"WeeST, Ireen",NED,Women,5000M,Silver,,
2014,Sochi,Biathlon,"BERGER, Tora",NOR,Women,10KM Pursuit,Silver,,
2014,Sochi,Skiing,"JOHAUG, Therese",NOR,Women,30KM,Silver,,
2014,Sochi,Skiing,"OESTBERG, Ingvild Flugstad",NOR,Women,Sprint 1.5KM,Silver,,
2014,Sochi,Skiing,"MOAN, Magnus Hovdal",NOR,Men,Sprint K120,Silver,,
2014,Sochi,Skiing,"SANDBECH, Staale",NOR,Men,Slopestyle,Silver,,
2014,Sochi,Skating,"BACHLEDA-CURUS, Katarzyna",POL,Women,Team Pursuit,Silver,,
2014,Sochi,Skating,"CZERWONKA, Natalia",POL,Women,Team Pursuit,Silver,,
2014,Sochi,Skating,"WOZNIAK, Katarzyna",POL,Women,Team Pursuit,Silver,,
2014,Sochi,Skating,"ZLOTKOWSKA, Luiza",POL,Women,Team Pursuit,Silver,,
2014,Sochi,Biathlon,"ROMANOVA, Yana",RUS,Women,4X6KM Relay,Silver,,
2014,Sochi,Biathlon,"SHUMILOVA, Ekaterina",RUS,Women,4X6KM Relay,Silver,,
2014,Sochi,Biathlon,"VILUKHINA, Olga",RUS,Women,4X6KM Relay,Silver,,
2014,Sochi,Biathlon,"ZAITSEVA, Olga",RUS,Women,4X6KM Relay,Silver,,
2014,Sochi,Biathlon,"VILUKHINA, Olga",RUS,Women,7.5KM,Silver,,
2014,Sochi,Luge,"ANTONOV, Vladislav",RUS,Men,Mixed Relay,Silver,,
2014,Sochi,Luge,"DEMTSCHENKO, Albert",RUS,Men,Mixed Relay,Silver,,
2014,Sochi,Luge,"DENISYEV, Alexander",RUS,Men,Mixed Relay,Silver,,
2014,Sochi,Luge,"DEMTSCHENKO, Albert",RUS,Men,Singles,Silver,,
2014,Sochi,Luge,"IVANOVA, Tatiana",RUS,Women,Mixed Relay,Silver,,
2014,Sochi,Skating,"KLIMOV, Fedor",RUS,Men,Pairs,Silver,,
2014,Sochi,Skating,"STOLBOVA, Ksenia",RUS,Women,Pairs,Silver,,
2014,Sochi,Skating,"GRIGOREV, Vladimir",RUS,Men,1000M,Silver,,
2014,Sochi,Skating,"FATKULINA, Olga",RUS,Women,500M,Silver,,
2014,Sochi,Skiing,"BESSMERTNYKH, Alexander",RUS,Men,4X10KM Relay,Silver,,
2014,Sochi,Skiing,"JAPAROV, Dmitriy",RUS,Men,4X10KM Relay,Silver,,
2014,Sochi,Skiing,"LEGKOV, Alexander",RUS,Men,4X10KM Relay,Silver,,
2014,Sochi,Skiing,"VYLEGZHANIN, Maxim",RUS,Men,4X10KM Relay,Silver,,
2014,Sochi,Skiing,"VYLEGZHANIN, Maxim",RUS,Men,50KM,Silver,,
2014,Sochi,Skiing,"KRIUKOV, Nikita",RUS,Men,Team Sprint,Silver,,
2014,Sochi,Skiing,"VYLEGZHANIN, Maxim",RUS,Men,Team Sprint,Silver,,
2014,Sochi,Skiing,"OLYUNIN, Nikolay",RUS,Men,Snowboard Cross,Silver,,
2014,Sochi,Skiing,"PREVC, Peter",SLO,Men,Normal Hill,Silver,,
2014,Sochi,Skiing,"KOSIR, Zan",SLO,Men,Parallel Slalom,Silver,,
2014,Sochi,Biathlon,"GASPARIN, Selina",SUI,Women,15KM,Silver,,
2014,Sochi,Bobsleigh,"BAUMANN, Alex",SUI,Men,Two-Man,Silver,,
2014,Sochi,Bobsleigh,"HEFTI, Beat",SUI,Men,Two-Man,Silver,,
2014,Sochi,Skiing,"GALMARINI, Nevin",SUI,Men,Giant Parall.S.,Silver,,
2014,Sochi,Curling,"BERTRUP, Christina",SWE,Women,Curling,Silver,,
2014,Sochi,Curling,"KNOCHENHAUER, Agnes",SWE,Women,Curling,Silver,,
2014,Sochi,Curling,"PRYTZ, Maria",SWE,Women,Curling,Silver,,
2014,Sochi,Curling,"SIGFRIDSSON, Margaretha",SWE,Women,Curling,Silver,,
2014,Sochi,Curling,"WENNERSTROEM, Maria",SWE,Women,Curling,Silver,,
2014,Sochi,Ice Hockey,"ALFREDSSON, Daniel",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"BACKSTROM, Nicklas",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"BERGLUND, Patrik",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"EDLER, Alexander",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"EKMAN LARSSON, Oliver",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"ENROTH, Jhonas",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"ERICSSON, Jimmie",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"ERICSSON, Jonathan",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"ERIKSSON, Loui",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"GUSTAVSSON, Jonas",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"HAGELIN, Carl",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"HJALMARSSON, Niklas",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"JOHANSSON, Marcus",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"KARLSSON, Erik",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"KRONWALL, Niklas",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"KRUGER, Marcus",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"LANDESKOG, Gabriel",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"LUNDQVIST, Henrik",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"NYQUIST, Gustav",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"ODUYA, Johnny",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"SEDIN, Daniel",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"SILFVERBERG, Jakob",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"STEEN, Alexander",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"TALLINDER, Henrik",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"ZETTERBERG, Henrik",SWE,Men,Ice Hockey,Silver,,
2014,Sochi,Skiing,"OLSSON, Johan",SWE,Men,15KM,Silver,,
2014,Sochi,Skiing,"HELLNER, Marcus",SWE,Men,Combined 15+15K,Silver,,
2014,Sochi,Skiing,"PETERSON, Teodor",SWE,Men,Sprint 1.5KM,Silver,,
2014,Sochi,Skiing,"KALLA, Charlotte",SWE,Women,10KM,Silver,,
2014,Sochi,Skiing,"KALLA, Charlotte",SWE,Women,Combined7.5+7.5,Silver,,
2014,Sochi,Bobsleigh,"MEYERS, Elana",USA,Women,Two-Woman,Silver,,
2014,Sochi,Bobsleigh,"WILLIAMS, Lauryn",USA,Women,Two-Woman,Silver,,
2014,Sochi,Bobsleigh,"PIKUS-PACE, Noelle",USA,Women,Individual,Silver,,
2014,Sochi,Ice Hockey,"BELLAMY, Kacey",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"BOZEK, Megan",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"CARPENTER, Alex",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"CHU, Julie",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"COYNE, Kendall",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"DECKER, Brianna",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"DUGGAN, Meghan",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"FRY, Lyndsey",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"KESSEL, Amanda",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"KNIGHT, Hilary",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"LAMOUREUX, Jocelyne",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"LAMOUREUX, Monique",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"MARVIN, Gigi",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"MCLAUGHLIN, Brianne",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"PICARD, Michelle",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"PUCCI, Josephine",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"SCHAUS, Molly",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"SCHLEPER, Anne",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"STACK, Kelli",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"STECKLEIN, Lee",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Ice Hockey,"VETTER, Jessie",USA,Women,Ice Hockey,Silver,,
2014,Sochi,Skating,"ALVAREZ, Eduardo",USA,Men,5000M Relay,Silver,,
2014,Sochi,Skating,"CELSKI, J.R.",USA,Men,5000M Relay,Silver,,
2014,Sochi,Skating,"CREVELING, Chris",USA,Men,5000M Relay,Silver,,
2014,Sochi,Skating,"MALONE, Jordan",USA,Men,5000M Relay,Silver,,
2014,Sochi,Skiing,"WEIBRECHT, Andrew",USA,Men,Super-G,Silver,,
2014,Sochi,Skiing,"KENWORTHY, Gus",USA,Men,Ski Slopestyle,Silver,,
2014,Sochi,Skiing,"LOGAN, Devin",USA,Women,Ski Slopestyle,Silver,,
